Date,RPi version,Round,Colony,RPi,Experiment,Treatment,Tube,Flipped_tube,Solution,Start,End,Change,Survival,Recording,Remained_escaped,Start_t,Stop_t,Model,Additional_notes,Exclude
24/06/2026,4,6,MY8,2,Caffeine,0.1mM,L,R,S,3.3555,3.269,0.0865,0,1,1,15:30,15:32,YOLO40,,
24/06/2026,4,6,MY8,3,Caffeine,0.01mM,L,R,S,3.3413,3.2746,0.0667,0,1,1,15:30,15:32,YOLO40,,
24/06/2026,4,6,MY8,4,Caffeine,0.005mM,L,R,0.005mM,3.3055,3.0174,0.2881,1,1,1,15:30,15:32,YOLO40,,
24/06/2026,4,6,MY8,5,Caffeine,Control,L,R,S,3.3656,3.3154,0.0502,0,1,1,15:30,15:32,YOLO40,,
24/06/2026,4,6,MY8,6,Caffeine,Control,L,R,S,3.2851,3.1504,0.1347,1,1,1,15:30,15:32,YOLO40,,
24/06/2026,4,6,MY8,7,Caffeine,0.01mM,L,R,0.01mM,3.391,3.2155,0.1755,1,1,1,15:30,15:32,YOLO40,,
24/06/2026,4,6,MY8,8,Caffeine,0.1mM,L,R,0.1mM,3.2954,3.1995,0.0959,1,1,1,15:30,15:32,YOLO40,,
24/06/2026,4,6,MY8,9,Caffeine,0.005mM,L,R,S,3.3323,3.2482,0.0841,1,1,1,15:30,15:32,YOLO40,,
24/06/2026,4,6,MY8,10,Caffeine,0.025mM,L,R,0.025mM,3.2548,3.1913,0.1709,1,1,0,15:30,15:32,YOLO40,,
24/06/2026,5,7,MY8,11,Caffeine,0.01mM,L,R,0.01mM,3.2684,2.9133,0.3551,1,1,1,16:20,16:21,YOLO40,,
24/06/2026,5,7,MY8,12,Caffeine,Control,L,R,S,3.3709,3.3398,0.0311,0,1,1,16:20,16:21,YOLO40,,
24/06/2026,5,7,MY8,13,Caffeine,0.1mM,L,R,S,3.3503,3.177,0.1733,1,1,1,16:20,16:21,YOLO40,,
24/06/2026,5,7,MY8,14,Caffeine,0.025mM,L,R,S,3.3688,3.112,0.2568,1,1,1,16:20,16:21,YOLO40,,
24/06/2026,5,7,MY8,15,Caffeine,0.005mM,L,R,0.005mM,3.3314,3.2221,0.1093,1,1,0,16:20,16:21,YOLO40,,
24/06/2026,5,7,MY8,16,Caffeine,0.005mM,L,R,0.005mM,3.2678,3.2,0.0678,1,1,1,16:20,16:21,YOLO40,,
24/06/2026,5,7,MY8,17,Caffeine,0.01mM,L,R,S,3.3494,3.3129,0.0365,1,1,0,16:20,16:21,YOLO40,,
24/06/2026,5,7,MY8,18,Caffeine,0.1mM,L,R,S,3.3367,3.0623,0.2744,0,1,1,16:20,16:21,YOLO40,,
24/06/2026,5,7,MY8,20,Caffeine,Control,L,R,S,3.2616,2.9576,0.304,0,1,1,16:20,16:21,YOLO40,,
06/07/2026,4,8,MY9,1,Caffeine,0.01mM,L,R,0.01mM,3.2848,3.0641,0.2207,0,1,1,12:39,12:40,YOLO40,,
06/07/2026,4,8,MY9,2,Caffeine,0.005mM,L,R,S,3.2699,3.2044,0.0655,1,1,1,12:39,12:40,YOLO40,,
06/07/2026,4,8,MY9,3,Caffeine,0.025mM,L,R,S,3.2853,3.0084,0.2769,1,1,1,12:39,12:40,YOLO40,,
06/07/2026,4,8,MY9,4,Caffeine,Control,L,R,S,3.3005,3.0452,0.2553,1,1,1,12:39,12:40,YOLO40,,
06/07/2026,4,8,MY9,5,Caffeine,0.1mM,L,R,0.1mM,3.3766,3.1215,0.2551,1,1,1,12:39,12:40,YOLO40,,
06/07/2026,4,8,MY9,6,Caffeine,0.01mM,L,R,S,3.1834,3.0247,0.1587,1,1,1,12:39,12:40,YOLO40,,
06/07/2026,4,8,MY9,7,Caffeine,0.005mM,L,R,S,3.1091,2.9261,0.183,1,1,0,12:39,12:40,YOLO40,,
06/07/2026,4,8,MY9,8,Caffeine,0.1mM,L,R,0.1mM,3.3753,3.2465,0.1288,1,1,1,12:39,12:40,YOLO40,,
06/07/2026,4,8,MY9,9,Caffeine,0.025mM,L,R,S,3.2384,2.9062,0.3322,1,1,1,12:39,12:40,YOLO40,,
06/07/2026,4,8,MY9,10,Caffeine,Control,L,R,S,3.3225,2.971,0.0298,1,1,1,12:39,12:40,YOLO40,,
06/07/2026,5,9,MY9,11,Caffeine,Control,L,R,S,3.3476,3.2844,0.0632,1,1,0,13:12,13:13,YOLO40,,
06/07/2026,5,9,MY9,12,Caffeine,0.005mM,L,R,S,3.2675,3.0839,0.1836,1,1,1,13:12,13:13,YOLO40,,
06/07/2026,5,9,MY9,13,Caffeine,0.01mM,L,R,S,3.2898,3.2495,0.0403,0,1,1,13:12,13:13,YOLO40,,
06/07/2026,5,9,MY9,14,Caffeine,0.025mM,L,R,0.025mM,3.3082,3.1453,0.1629,1,1,1,13:12,13:13,YOLO40,,
06/07/2026,5,9,MY9,15,Caffeine,0.1mM,L,R,0.1mM,3.2128,3.0377,0.1751,1,1,1,13:12,13:13,YOLO40,,
06/07/2026,5,9,MY9,16,Caffeine,0.1mM,L,R,S,3.3038,3.2411,0.0627,0,1,1,13:12,13:13,YOLO40,,
06/07/2026,5,9,MY9,17,Caffeine,0.005mM,L,R,0.005mM,3.3459,3.2837,0.0622,1,1,0,13:12,13:13,YOLO40,,
06/07/2026,5,9,MY9,18,Caffeine,0.01mM,L,R,0.01mM,3.207,3.0542,0.1528,1,1,1,13:12,13:13,YOLO40,,
06/07/2026,5,9,MY9,20,Caffeine,Control,L,R,S,3.2141,3.1647,0.0494,1,1,0,13:12,13:13,YOLO40,,
07/07/2026,4,10,MY10,1,Caffeine,0.1mM,L,R,0.1mM,3.4516,3.1372,0.3144,1,1,1,13:50,13:51,YOLO40,,
07/07/2026,4,10,MY10,2,Caffeine,0.01mM,L,R,S,3.3534,2.8847,0.4687,1,1,1,13:50,13:51,YOLO40,,
07/07/2026,4,10,MY10,3,Caffeine,0.005mM,L,R,S,3.3348,3.2099,0.1249,1,1,1,13:50,13:51,YOLO40,,
07/07/2026,4,10,MY10,4,Caffeine,Control,L,R,S,3.3415,3.0455,0.296,1,1,1,13:50,13:51,YOLO40,,
07/07/2026,4,10,MY10,5,Caffeine,0.025mM,L,R,0.025mM,3.2622,3.1402,0.122,1,1,1,13:50,13:51,YOLO40,,
07/07/2026,4,10,MY10,6,Caffeine,Control,L,R,S,3.3552,3.1938,0.1614,1,1,1,13:50,13:51,YOLO40,,
07/07/2026,4,10,MY10,7,Caffeine,0.025mM,L,R,S,3.3412,3.2854,0.0558,1,1,1,13:50,13:51,YOLO40,,
07/07/2026,4,10,MY10,8,Caffeine,0.01mM,L,R,S,3.3801,3.2726,0.1075,1,1,1,13:50,13:51,YOLO40,,
07/07/2026,4,10,MY10,9,Caffeine,0.005mM,L,R,0.005mM,3.3344,3.1538,0.1806,1,1,1,13:50,13:51,YOLO40,,
07/07/2026,4,10,MY10,10,Caffeine,0.1mM,L,R,0.1mM,3.3217,3.1961,0.0226,1,1,1,13:50,13:51,YOLO40,,
07/07/2026,5,11,MY10,11,Caffeine,0.025mM,L,R,S,3.4172,3.242,0.1752,0,1,1,14:37,14:40,YOLO40,,
07/07/2026,5,11,MY10,12,Caffeine,Control,L,R,S,3.2904,2.8228,0.4676,1,1,1,14:37,14:40,YOLO40,,
07/07/2026,5,11,MY10,13,Caffeine,0.01mM,L,R,S,3.3572,2.8252,0.532,1,1,1,14:37,14:40,YOLO40,,
07/07/2026,5,11,MY10,14,Caffeine,0.005mM,L,R,S,3.3645,3.3194,0.0451,0,1,1,14:37,14:40,YOLO40,,
07/07/2026,5,11,MY10,15,Caffeine,0.1mM,L,R,0.1mM,3.395,3.3322,0.0628,0,1,1,14:37,14:40,YOLO40,,
07/07/2026,5,11,MY10,16,Caffeine,0.01mM,L,R,0.01mM,3.3052,3.2496,0.0556,0,1,1,14:37,14:40,YOLO40,,
07/07/2026,5,11,MY10,17,Caffeine,Control,L,R,S,3.2724,3.2146,0.0578,0,1,0,14:37,14:40,YOLO40,,
07/07/2026,5,11,MY10,18,Caffeine,0.1mM,L,R,S,3.3756,3.3222,0.0534,1,1,0,14:37,14:40,YOLO40,,
07/07/2026,5,11,MY10,20,Caffeine,0.005mM,L,R,0.005mM,3.4264,3.341,0.0854,0,1,1,14:37,14:40,YOLO40,,
08/07/2026,4,12,MY11,1,Caffeine,0.01mM,L,R,S,3.4535,3.2407,0.2128,1,1,1,14:53,14:54,YOLO40,,
08/07/2026,4,12,MY11,2,Caffeine,0.025mM,L,R,0.025mM,3.0594,2.7321,0.3273,1,1,1,14:53,14:54,YOLO40,,
08/07/2026,4,12,MY11,3,Caffeine,Control,L,R,S,3.2342,2.9719,0.2623,1,1,1,14:53,14:54,YOLO40,,
08/07/2026,4,12,MY11,4,Caffeine,0.005mM,L,R,0.005mM,3.5364,3.4287,0.1077,0,1,1,14:53,14:54,YOLO40,,
08/07/2026,4,12,MY11,5,Caffeine,0.1mM,L,R,S,3.258,3.0573,0.2007,1,1,1,14:53,14:54,YOLO40,,
08/07/2026,4,12,MY11,6,Caffeine,0.1mM,L,R,S,3.4235,3.2833,0.1402,1,1,1,14:53,14:54,YOLO40,,
08/07/2026,4,12,MY11,7,Caffeine,Control,L,R,S,3.422,3.3101,0.1119,0,1,1,14:53,14:54,YOLO40,,
08/07/2026,4,12,MY11,8,Caffeine,0.005mM,L,R,0.005mM,3.5731,2.8325,0.7406,0,1,1,14:53,14:54,YOLO40,,
08/07/2026,4,12,MY11,9,Caffeine,0.01mM,L,R,0.01mM,3.6427,3.5547,0.088,1,1,1,14:53,14:54,YOLO40,,
08/07/2026,4,12,MY11,10,Caffeine,0.025mM,L,R,0.025mM,3.2882,3.0981,0.0939,1,1,1,14:53,14:54,YOLO40,,
08/07/2026,5,13,MY11,11,Caffeine,0.01mM,L,R,S,3.4529,3.1899,0.263,1,1,1,15:48,15:49,YOLO40,,
08/07/2026,5,13,MY11,12,Caffeine,0.1mM,L,R,0.1mM,3.2536,3.1905,0.0631,1,1,1,15:48,15:49,YOLO40,,
08/07/2026,5,13,MY11,13,Caffeine,Control,L,R,S,3.4057,2.9661,0.4396,1,1,1,15:48,15:49,YOLO40,,
08/07/2026,5,13,MY11,14,Caffeine,0.005mM,L,R,S,3.3603,3.3174,0.0429,0,1,1,15:48,15:49,YOLO40,,
08/07/2026,5,13,MY11,15,Caffeine,0.025mM,L,R,0.025mM,3.0272,2.6278,0.3994,1,1,1,15:48,15:49,YOLO40,,
08/07/2026,5,13,MY11,16,Caffeine,0.025mM,L,R,S,3.4116,3.3424,0.0692,0,1,1,15:48,15:49,YOLO40,,
08/07/2026,5,13,MY11,17,Caffeine,0.01mM,L,R,S,3.3681,3.3098,0.0583,0,1,1,15:48,15:49,YOLO40,,
08/07/2026,5,13,MY11,18,Caffeine,0.1mM,L,R,S,3.386,3.3011,0.0849,0,1,1,15:48,15:49,YOLO40,,
08/07/2026,5,13,MY11,20,Caffeine,Control,L,R,S,3.4339,3.3174,0.1165,0,1,1,15:48,15:49,YOLO40,,
09/07/2026,4,14,MY12,1,Caffeine,0.1mM,L,R,S,3.4373,2.9967,0.4406,1,1,1,15:30,15:30,YOLO40,,
09/07/2026,4,14,MY12,2,Caffeine,0.01mM,L,R,0.01mM,3.4019,3.2069,0.195,1,1,1,15:30,15:30,YOLO40,,
09/07/2026,4,14,MY12,3,Caffeine,0.005mM,L,R,S,3.3736,3.293,0.0806,0,1,1,15:30,15:30,YOLO40,,
09/07/2026,4,14,MY12,4,Caffeine,Control,L,R,S,3.3607,3.2767,0.084,1,1,0,15:30,15:30,YOLO40,,
09/07/2026,4,14,MY12,5,Caffeine,0.025mM,L,R,S,3.4099,3.3173,0.0926,1,1,1,15:30,15:30,YOLO40,,
09/07/2026,4,14,MY12,6,Caffeine,Control,L,R,S,3.4216,3.2079,0.2137,1,1,1,15:30,15:30,YOLO40,,
09/07/2026,4,14,MY12,7,Caffeine,0.01mM,L,R,S,3.3699,3.1934,0.1765,1,1,1,15:30,15:30,YOLO40,,
09/07/2026,4,14,MY12,8,Caffeine,0.005mM,L,R,0.005mM,3.4332,3.1719,0.2613,1,1,1,15:30,15:30,YOLO40,,
09/07/2026,4,14,MY12,9,Caffeine,0.025mM,L,R,0.025mM,3.357,3.2527,0.1043,0,1,1,15:30,15:30,YOLO40,,
09/07/2026,4,14,MY12,10,Caffeine,0.1mM,L,R,0.1mM,3.4598,3.368,0.0918,1,1,0,15:30,15:30,YOLO40,,
09/07/2026,5,15,MY12,11,Caffeine,0.005mM,L,R,S,3.4159,3.2209,0.195,1,1,1,16:25,16:26,YOLO40,,
09/07/2026,5,15,MY12,12,Caffeine,0.1mM,L,R,0.1mM,3.2365,3.1815,0.055,0,1,1,16:25,16:26,YOLO40,,
09/07/2026,5,15,MY12,13,Caffeine,0.01mM,L,R,S,3.2707,3.0224,0.2483,0,1,1,16:25,16:26,YOLO40,,
09/07/2026,5,15,MY12,14,Caffeine,Control,L,R,S,3.4744,3.0939,0.3805,1,1,1,16:25,16:26,YOLO40,,
09/07/2026,5,15,MY12,15,Caffeine,0.025mM,L,R,0.025mM,3.4029,3.2284,0.1745,1,1,1,16:25,16:26,YOLO40,,
09/07/2026,5,15,MY12,16,Caffeine,0.025mM,L,R,0.025mM,3.2553,3.1198,0.1355,1,1,0,16:25,16:26,YOLO40,,
09/07/2026,5,15,MY12,17,Caffeine,Control,L,R,S,3.545,3.4253,0.1197,0,1,1,16:25,16:26,YOLO40,,
09/07/2026,5,15,MY12,18,Caffeine,0.1mM,L,R,0.1mM,3.4213,3.3372,0.0841,0,1,1,16:25,16:26,YOLO40,,
09/07/2026,5,15,MY12,20,Caffeine,0.005mM,L,R,0.005mM,3.5019,3.3973,0.1046,1,1,1,16:25,16:26,YOLO40,,
13/07/2026,4,16,MY9,1,Caffeine,0.1mM,L,R,0.1mM,3.2391,3.1014,0.1377,1,1,1,11:28,11:33,YOLO40,,
13/07/2026,4,16,MY9,2,Caffeine,0.01mM,L,R,S,3.1863,3.0454,0.1409,1,1,1,11:28,11:33,YOLO40,,
13/07/2026,4,16,MY9,3,Caffeine,Control,L,R,S,3.1475,3.0279,0.1196,1,1,1,11:28,11:33,YOLO40,,
13/07/2026,4,16,MY9,4,Caffeine,0.025mM,L,R,0.025mM,3.3173,2.9842,0.3331,1,1,1,11:28,11:33,YOLO40,,
13/07/2026,4,16,MY9,5,Caffeine,0.005mM,L,R,S,3.1505,2.9515,0.199,1,1,1,11:28,11:33,YOLO40,,
13/07/2026,4,16,MY9,6,Caffeine,0.01mM,L,R,0.01mM,3.2116,3.0274,0.1842,1,1,1,11:28,11:33,YOLO40,,
13/07/2026,4,16,MY9,7,Caffeine,Control,L,R,S,3.2924,3.053,0.2394,1,1,1,11:28,11:33,YOLO40,,
13/07/2026,4,16,MY9,8,Caffeine,0.025mM,L,R,S,3.2759,3.0864,0.1895,1,1,1,11:28,11:33,YOLO40,,
13/07/2026,4,16,MY9,9,Caffeine,0.1mM,L,R,S,3.3883,3.3079,0.0804,0,1,1,11:28,11:33,YOLO40,,
13/07/2026,4,16,MY9,10,Caffeine,0.005mM,L,R,0.005mM,3.4274,2.8442,0.2059,1,1,1,11:28,11:33,YOLO40,,
13/07/2026,5,17,MY9,11,Caffeine,0.025mM,L,R,0.025mM,3.2063,3.1509,0.0554,0,1,1,11:57,11:59,YOLO40,,
13/07/2026,5,17,MY9,12,Caffeine,0.005mM,L,R,0.005mM,3.3103,3.2606,0.0497,0,1,1,11:57,11:59,YOLO40,,
13/07/2026,5,17,MY9,13,Caffeine,Control,L,R,S,3.2635,3.2087,0.0548,0,1,1,11:57,11:59,YOLO40,,
13/07/2026,5,17,MY9,14,Caffeine,0.1mM,L,R,S,3.3349,3.2731,0.0618,0,1,1,11:57,11:59,YOLO40,,
13/07/2026,5,17,MY9,15,Caffeine,0.01mM,L,R,S,3.2062,3.0797,0.1265,0,1,1,11:57,11:59,YOLO40,,
13/07/2026,5,17,MY9,16,Caffeine,0.005mM,L,R,S,3.3598,3.3197,0.0401,0,1,1,11:57,11:59,YOLO40,,
13/07/2026,5,17,MY9,17,Caffeine,0.1mM,L,R,0.1mM,3.2481,3.1938,0.0543,0,1,1,11:57,11:59,YOLO40,,
13/07/2026,5,17,MY9,18,Caffeine,Control,L,R,S,3.3023,3.2455,0.0568,0,1,1,11:57,11:59,YOLO40,,
13/07/2026,5,17,MY9,20,Caffeine,0.025mM,L,R,0.025mM,3.3191,3.2764,0.0427,0,1,1,11:57,11:59,YOLO40,,
14/07/2026,4,18,MY10,1,Caffeine,Control,L,R,S,3.2565,3.0666,0.1899,0,1,1,13:05,13:05,YOLO40,,
14/07/2026,4,18,MY10,2,Caffeine,0.1mM,L,R,S,3.3238,3.2612,0.0626,1,1,1,13:05,13:05,YOLO40,,
14/07/2026,4,18,MY10,3,Caffeine,0.005mM,L,R,0.005mM,3.2432,3.0525,0.1907,0,1,1,13:05,13:05,YOLO40,,
14/07/2026,4,18,MY10,4,Caffeine,0.025mM,L,R,S,3.3324,3.1799,0.1525,1,1,1,13:05,13:05,YOLO40,,
14/07/2026,4,18,MY10,5,Caffeine,0.01mM,L,R,0.01mM,3.2021,3.1496,0.0525,1,1,0,13:05,13:05,YOLO40,,
14/07/2026,4,18,MY10,6,Caffeine,0.005mM,L,R,0.005mM,3.2934,3.1005,0.1929,1,1,1,13:05,13:05,YOLO40,,
14/07/2026,4,18,MY10,7,Caffeine,Control,L,R,S,3.2404,3.1411,0.0993,1,1,1,13:05,13:05,YOLO40,,
14/07/2026,4,18,MY10,8,Caffeine,0.025mM,L,R,S,3.3225,3.1347,0.1878,1,1,1,13:05,13:05,YOLO40,,
14/07/2026,4,18,MY10,9,Caffeine,0.1mM,L,R,S,3.2973,3.2311,0.0662,1,1,1,13:05,13:05,YOLO40,,
14/07/2026,4,18,MY10,10,Caffeine,0.01mM,L,R,0.01mM,3.2318,3.0585,0.1162,1,1,1,13:05,13:05,YOLO40,,
14/07/2026,5,19,MY10,11,Caffeine,0.005mM,L,R,S,3.3011,3.102,0.1991,1,1,1,13:38,13:39,YOLO40,,
14/07/2026,5,19,MY10,12,Caffeine,0.025mM,L,R,0.025mM,3.2307,3.1976,0.0331,1,1,1,13:38,13:39,YOLO40,,
14/07/2026,5,19,MY10,13,Caffeine,Control,L,R,S,3.3245,3.2742,0.0503,0,1,1,13:38,13:39,YOLO40,,
14/07/2026,5,19,MY10,14,Caffeine,0.01mM,L,R,S,3.3367,3.2864,0.0503,0,1,1,13:38,13:39,YOLO40,,
14/07/2026,5,19,MY10,15,Caffeine,0.1mM,L,R,0.1mM,3.2653,3.2243,0.041,0,1,1,13:38,13:39,YOLO40,,
14/07/2026,5,19,MY10,16,Caffeine,0.1mM,L,R,0.1mM,3.3362,3.2982,0.038,0,1,1,13:38,13:39,YOLO40,,
14/07/2026,5,19,MY10,17,Caffeine,0.025mM,L,R,0.025mM,3.2776,3.2192,0.0584,0,1,1,13:38,13:39,YOLO40,,
14/07/2026,5,19,MY10,18,Caffeine,0.01mM,L,R,S,3.2358,3.1969,0.0389,0,1,1,13:38,13:39,YOLO40,,
14/07/2026,5,19,MY10,20,Caffeine,Control,L,R,S,3.3189,3.1434,0.1755,1,1,1,13:38,13:39,YOLO40,,
15/07/2026,4,20,MY11,1,Caffeine,0.025mM,L,R,0.025nM,3.5985,3.1619,0.4366,0,1,1,13:56,13:56,YOLO40,,
15/07/2026,4,20,MY11,2,Caffeine,0.1mM,L,R,S,3.5999,3.3511,0.2488,1,1,1,13:56,13:56,YOLO40,,
15/07/2026,4,20,MY11,3,Caffeine,0.01mM,L,R,0.01mM,3.4878,3.2023,0.2855,1,1,1,13:56,13:56,YOLO40,,
15/07/2026,4,20,MY11,4,Caffeine,0.005mM,L,R,0.005mM,3.6237,3.3269,0.2968,1,1,1,13:56,13:56,YOLO40,,
15/07/2026,4,20,MY11,5,Caffeine,Control,L,R,S,3.5774,3.47,0.1074,1,1,1,13:56,13:56,YOLO40,,
15/07/2026,4,20,MY11,6,Caffeine,0.025mM,L,R,S,3.4792,3.1552,0.324,1,1,1,13:56,13:56,YOLO40,,
15/07/2026,4,20,MY11,7,Caffeine,Control,L,R,S,3.4173,3.2711,0.1462,1,1,1,13:56,13:56,YOLO40,,
15/07/2026,4,20,MY11,8,Caffeine,0.005mM,L,R,0.005mM,3.4798,3.1844,0.2954,1,1,1,13:56,13:56,YOLO40,,
15/07/2026,4,20,MY11,9,Caffeine,0.01mM,L,R,0.01mM,3.3192,3.0415,0.2777,1,1,1,13:56,13:56,YOLO40,,
15/07/2026,4,20,MY11,10,Caffeine,0.1mM,L,R,0.1mM,3.5306,3.2866,0.0167,1,1,1,13:56,13:56,YOLO40,,
15/07/2026,5,21,MY11,11,Caffeine,0.005mM,L,R,S,3.4903,3.2664,0.2239,1,1,1,14:24,14:25,YOLO40,,
15/07/2026,5,21,MY11,12,Caffeine,0.025mM,L,R,0.025mM,3.4524,3.0247,0.4277,1,1,1,14:24,14:25,YOLO40,,
15/07/2026,5,21,MY11,13,Caffeine,Control,L,R,S,3.6679,3.5933,0.0746,0,1,1,14:24,14:25,YOLO40,,
15/07/2026,5,21,MY11,14,Caffeine,0.01mM,L,R,0.01mM,3.3538,3.2708,0.083,1,1,1,14:24,14:25,YOLO40,,
15/07/2026,5,21,MY11,15,Caffeine,0.1mM,L,R,S,3.4976,3.3382,0.1594,1,1,0,14:24,14:25,YOLO40,,
15/07/2026,5,21,MY11,16,Caffeine,0.01mM,L,R,0.01mM,3.1443,3.0652,0.0791,0,1,1,14:24,14:25,YOLO40,,
15/07/2026,5,21,MY11,17,Caffeine,0.1mM,L,R,0.1mM,3.5168,3.4336,0.0832,0,1,1,14:24,14:25,YOLO40,,
15/07/2026,5,21,MY11,18,Caffeine,0.025mM,L,R,S,3.4877,3.3849,0.1028,0,1,1,14:24,14:25,YOLO40,,
15/07/2026,5,21,MY11,20,Caffeine,0.005mM,L,R,S,3.3156,3.2671,0.0485,0,1,1,14:24,14:25,YOLO40,,
16/07/2026,4,22,MY12,1,Caffeine,0.025mM,L,R,S,3.3178,3.1563,0.1615,0,1,1,14:41,14:43,YOLO41,,
16/07/2026,4,22,MY12,2,Caffeine,0.005mM,L,R,0.005mM,3.5515,3.401,0.1505,1,1,1,14:41,14:43,YOLO41,,
16/07/2026,4,22,MY12,3,Caffeine,0.1mM,L,R,S,3.4771,3.1995,0.2776,1,1,1,14:41,14:43,YOLO41,,
16/07/2026,4,22,MY12,4,Caffeine,0.01mM,L,R,S,3.4076,3.331,0.0766,1,1,0,14:41,14:43,YOLO41,,
16/07/2026,4,22,MY12,5,Caffeine,Control,L,R,S,3.3301,3.1352,0.1949,1,1,1,14:41,14:43,YOLO41,,
16/07/2026,4,22,MY12,6,Caffeine,0.025mM,L,R,0.025mM,3.391,3.3067,0.0843,0,1,1,14:41,14:43,YOLO41,,
16/07/2026,4,22,MY12,7,Caffeine,Control,L,R,S,3.4839,3.1415,0.3424,1,1,1,14:41,14:43,YOLO41,,
16/07/2026,4,22,MY12,8,Caffeine,0.1mM,L,R,S,3.3069,3.2241,0.0828,1,1,1,14:41,14:43,YOLO41,,
16/07/2026,4,22,MY12,9,Caffeine,0.01mM,L,R,0.01mM,3.3452,3.2329,0.1123,1,1,1,14:41,14:43,YOLO41,,
16/07/2026,4,22,MY12,10,Caffeine,0.005mM,L,R,0.005mM,3.4262,3.2932,0.0456,1,1,1,14:41,14:43,YOLO41,,
16/07/2026,5,23,MY12,11,Caffeine,0.1mM,L,R,0.1mM,3.576,3.5306,0.0454,1,1,0,15:15,15:16,YOLO41,,
16/07/2026,5,23,MY12,12,Caffeine,0.005mM,L,R,S,3.325,3.2633,0.0617,1,1,1,15:15,15:16,YOLO41,,
16/07/2026,5,23,MY12,13,Caffeine,0.025mM,L,R,S,3.4576,3.4088,0.0488,1,1,0,15:15,15:16,YOLO41,,
16/07/2026,5,23,MY12,14,Caffeine,Control,L,R,S,3.4955,3.4573,0.0382,0,1,1,15:15,15:16,YOLO41,,
16/07/2026,5,23,MY12,15,Caffeine,0.01mM,L,R,S,3.4087,3.3721,0.0366,1,1,1,15:15,15:16,YOLO41,,
16/07/2026,5,23,MY12,16,Caffeine,0.01mM,L,R,S,3.5856,3.4561,0.1295,1,1,1,15:15,15:16,YOLO41,,
16/07/2026,5,23,MY12,17,Caffeine,Control,L,R,S,3.4403,3.3942,0.0461,0,1,1,15:15,15:16,YOLO41,,
16/07/2026,5,23,MY12,18,Caffeine,0.1mM,L,R,0.1mM,3.3926,3.0959,0.2967,1,1,0,15:15,15:16,YOLO41,,
16/07/2026,5,23,MY12,20,Caffeine,0.025mM,L,R,S,3.43,3.3962,0.0338,0,1,1,15:15,15:16,YOLO41,,
21/07/2026,4,22,MY11,1,Caffeine,0.005mM,L,R,0.005mM,3.4234,2.9515,0.4719,1,1,1,12:35,12:36,YOLO41,,
21/07/2026,4,22,MY11,2,Caffeine,Control,L,R,S,3.3107,2.9533,0.3574,1,1,1,12:35,12:36,YOLO41,,
21/07/2026,4,22,MY11,3,Caffeine,0.025mM,L,R,0.025mM,3.2401,2.8607,0.3794,1,1,1,12:35,12:36,YOLO41,,
21/07/2026,4,22,MY11,4,Caffeine,0.1mM,L,R,S,3.3021,3.1645,0.1376,1,1,1,12:35,12:36,YOLO41,,
21/07/2026,4,22,MY11,5,Caffeine,0.01mM,L,R,S,3.3389,3.2302,0.1087,1,1,1,12:35,12:36,YOLO41,,
21/07/2026,4,22,MY11,6,Caffeine,0.1mM,L,R,0.1mM,3.4125,3.3272,0.0853,0,1,1,12:35,12:36,YOLO41,,
21/07/2026,4,22,MY11,7,Caffeine,0.005mM,L,R,0.005mM,3.3999,3.1774,0.2225,1,1,1,12:35,12:36,YOLO41,,
21/07/2026,4,22,MY11,8,Caffeine,0.01mM,L,R,0.01mM,3.2806,3.2137,0.0669,1,1,1,12:35,12:36,YOLO41,,
21/07/2026,4,22,MY11,9,Caffeine,Control,L,R,S,3.3829,2.8952,0.4877,1,1,1,12:35,12:36,YOLO41,,
21/07/2026,4,22,MY11,10,Caffeine,0.025mM,L,R,0.025mM,3.2334,2.8759,0.0892,1,1,1,12:35,12:36,YOLO41,,
21/07/2026,5,23,MY11,11,Caffeine,0.005mM,L,R,S,3.2872,3.2312,0.056,0,1,1,13:02,13:03,YOLO41,,
21/07/2026,5,23,MY11,12,Caffeine,0.1mM,L,R,S,3.3562,3.2482,0.108,0,1,1,13:02,13:03,YOLO41,,
21/07/2026,5,23,MY11,13,Caffeine,0.01mM,L,R,S,3.2976,3.0195,0.2781,1,1,1,13:02,13:03,YOLO41,,
21/07/2026,5,23,MY11,14,Caffeine,0.025mM,L,R,S,3.2311,3.1824,0.0487,0,1,1,13:02,13:03,YOLO41,,
21/07/2026,5,23,MY11,15,Caffeine,Control,L,R,S,3.3407,3.2844,0.0563,1,1,1,13:02,13:03,YOLO41,,
21/07/2026,5,23,MY11,16,Caffeine,0.025mM,L,R,0.025mM,3.1242,3.0592,0.065,1,1,1,13:02,13:03,YOLO41,,
21/07/2026,5,23,MY11,17,Caffeine,Control,L,R,S,3.3304,3.2871,0.0433,0,1,1,13:02,13:03,YOLO41,,
21/07/2026,5,23,MY11,18,Caffeine,0.01mM,L,R,0.01mM,3.35,3.2858,0.0642,0,1,1,13:02,13:03,YOLO41,,
21/07/2026,5,23,MY11,20,Caffeine,0.005mM,L,R,S,3.2717,3.2084,1,0,1,1,13:02,13:03,YOLO41,,
22/07/2026,4,24,MY12,1,Caffeine,0.01mM,L,R,S,3.4825,3.1623,0.3202,1,1,1,13:15,13:15,YOLO41,,
22/07/2026,4,24,MY12,2,Caffeine,0.025mM,L,R,0.025mM,3.5775,3.1287,0.4488,1,1,1,13:15,13:15,YOLO41,,
